movie_id,Action & Adventure,Anime Features,Children & Family Movies,Classic Movies,Comedies,Cult Movies,Documentaries,Dramas,Faith & Spirituality,Horror Movies,Independent Movies,International Movies,LGBTQ Movies,Music & Musicals,Romantic Movies,Sci-Fi & Fantasy,Sports Movies,Stand-Up Comedy,Thrillers,Movies
1554,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1555,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1556,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1557,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1558,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1559,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1560,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1561,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1562,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1563,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1564,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1566,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1567,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1568,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
1569,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1570,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1571,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1572,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1573,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1574,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1575,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1577,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1578,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1579,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1580,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1581,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1582,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1583,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1584,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1585,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1586,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1587,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1589,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1590,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1591,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1592,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1593,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1595,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1597,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1598,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1599,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1600,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1601,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1602,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1603,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
1604,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1605,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1607,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1608,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1609,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1610,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1611,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1612,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1613,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1614,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1615,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1616,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1617,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1618,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1620,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1621,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1622,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1623,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1624,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
1625,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1626,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
1627,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1628,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1629,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1630,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
1631,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1632,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1633,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1634,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1635,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1636,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1637,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1638,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1639,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1640,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1641,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1642,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
1643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1644,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1645,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1646,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1647,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1648,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1649,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
1650,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1651,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1652,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1653,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
1654,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1655,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1656,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1657,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1658,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1659,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1660,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1661,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1662,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True
1663,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1664,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1665,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
1666,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1667,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1668,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1669,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1670,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1671,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
1672,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1673,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1674,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
1675,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1676,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1677,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1678,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1679,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
1680,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1681,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
1682,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
1683,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1685,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1686,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1687,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1690,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1691,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1693,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1694,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1695,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1697,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1698,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1699,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1700,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1701,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1702,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1703,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1707,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1708,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1709,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1710,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1711,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1712,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1713,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1714,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1715,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1716,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1717,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1718,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1719,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1720,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1721,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
1722,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1723,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1724,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1725,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1726,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1727,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1728,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1729,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1730,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True
1731,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1732,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1733,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1734,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1735,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1736,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1737,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1738,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1739,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1740,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1741,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1742,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1743,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1744,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1745,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1746,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1747,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1748,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1749,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1750,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1751,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1752,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1753,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1754,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1755,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1756,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1757,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1758,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1759,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1760,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1761,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
1762,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1763,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1764,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1765,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1766,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
1767,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1768,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1769,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1770,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1771,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
1772,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1773,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1774,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1775,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1776,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1777,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1778,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1779,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1780,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1781,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1782,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1783,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1784,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1785,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1786,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1787,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1788,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1789,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1790,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1791,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1792,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1793,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
1794,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
1795,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1796,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1797,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1798,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1799,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1800,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True
1801,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
1802,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1803,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
1804,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1805,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1806,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1807,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1808,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1809,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
1810,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1811,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
1812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1813,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
1814,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1815,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1816,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1817,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1818,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1819,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1820,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1821,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1822,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1823,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
1824,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
1825,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1826,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1827,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1828,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1829,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1830,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1831,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1832,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1833,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1834,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1835,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1836,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1837,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1838,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1839,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1840,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1841,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1842,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
1843,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1844,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1845,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1846,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
1847,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1848,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
1849,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1850,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1851,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1852,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1853,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1854,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1855,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1856,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
1857,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
1858,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1859,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1860,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1861,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1862,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1863,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1864,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
1865,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1866,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1867,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
1868,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1869,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1870,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1871,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1872,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1873,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1874,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
